"location_id","regio","hok","status","gereserveerd","jaar","laatste_bezoek","recall"
5862,"Rupelstreek","FS0167","actief",1,"2019","2016-06-30","2021"
5678,"Rupelstreek","FS0259","actief",1,"2021","2021-06-14",NULL
5690,"'S Heerenbosch","ES7852","actief",1,"2021","2018-07-11",NULL
5689,"'S Heerenbosch","ES7950","actief",1,"2021","2018-07-11",NULL
5518,"'S Heerenbosch","ES8149","actief",1,"2021","2015-07-03",NULL
5687,"'S Heerenbosch","ES8252","actief",1,"2019","2019-07-15",NULL
6073,"Stekene - Sint-Gillis-Waas","ES6977","actief",0,NULL,NULL,NULL
6072,"Stekene - Sint-Gillis-Waas","ES7577","actief",1,"2019","2019-06-30",NULL
6071,"Stekene - Sint-Gillis-Waas","ES7677","actief",1,"2020","2020-05-08",NULL
6069,"Stekene - Sint-Gillis-Waas","ES8078","actief",1,"2020","2020-06-14",NULL
6232,"Stekene - Sint-Gillis-Waas","ES8080","actief",1,"2019","2019-06-16",NULL
6062,"Stekene - Sint-Gillis-Waas","ES8975","actief",1,"2021","2021-06-27",NULL
6170,"Taxandria","FS2588","actief",1,"2021","2021-06-05",NULL
6168,"Taxandria","FS2985","actief",1,"2020","2020-06-01",NULL
6272,"Taxandria","FS3094","actief",1,"2019","2013-05-20","2021"
6271,"Taxandria","FS3097","actief",1,"2020","2020-07-13",NULL
6167,"Taxandria","FS3185","actief",1,"2019","2019-06-09",NULL
6270,"Taxandria","FS3293","actief",1,"2020","2020-06-10",NULL
6166,"Taxandria","FS3380","actief",1,"2019","2019-06-29",NULL
6165,"Taxandria","FS3381","actief",1,"2020","2020-06-13",NULL
6269,"Taxandria","FS3392","actief",1,"2021","2021-06-05",NULL
6023,"Taxandria","FS3478","actief",1,"2019","2019-06-11",NULL
6164,"Taxandria","FS3487","actief",1,"2019","2019-06-16",NULL
6267,"Taxandria","FS3492","actief",1,"2019","2019-07-09",NULL
6021,"Taxandria","FS3577","actief",1,"2020","2021-05-14","2021"
6020,"Taxandria","FS3578","actief",1,"2021","2021-06-08",NULL
6018,"Taxandria","FS3677","actief",1,"2021","2021-06-08",NULL
6163,"Taxandria","FS3688","actief",1,"2020","2020-06-07",NULL
6265,"Taxandria","FS3696","actief",1,"2021","2021-06-06",NULL
6017,"Taxandria","FS3778","actief",0,"2020","2008-06-01",NULL
6162,"Taxandria","FS3784","actief",1,"2020","2020-06-03",NULL
6264,"Taxandria","FS3791","actief",1,"2021","2021-06-12",NULL
6263,"Taxandria","FS3795","actief",1,"2019","2019-06-10",NULL
6262,"Taxandria","FS3892","actief",1,"2020","2008-07-06","2021"
6261,"Taxandria","FS3893","actief",1,"2021","2018-07-01",NULL
6161,"Taxandria","FS3980","actief",1,"2019","2019-06-17",NULL
6160,"Taxandria","FS4189","actief",1,"2020","2020-06-14",NULL
6260,"Taxandria","FS4293","actief",0,"2019","2016-06-15","2021"
6259,"Taxandria","FS4294","actief",0,"2020","2014-06-13","2021"
6258,"Taxandria","FS4295","actief",0,"2020","2014-06-14","2021"
6257,"Taxandria","FS4296","actief",0,"2019","2016-06-20","2021"
6256,"Taxandria","FS4391","actief",0,"2019","2007-07-15",NULL
6255,"Taxandria","FS4490","actief",0,"2021","2009-07-03",NULL
6254,"Taxandria","FS4590","actief",1,"2021","2021-06-23",NULL
6253,"Taxandria","FS4591","actief",1,"2020","2020-06-10",NULL
6159,"Taxandria","FS4681","actief",0,"2021","2009-07-12",NULL
6252,"Taxandria","FS4691","actief",1,"2021","2021-06-01",NULL
6251,"Taxandria","FS4692","actief",1,"2020","2017-06-04","2021"
6250,"Taxandria","FS4791","actief",1,"2019","2019-06-21",NULL
6249,"Taxandria","FS4792","actief",1,"2019","2019-06-15",NULL
6157,"Taxandria","FS4883","actief",1,"2021","2021-06-06",NULL
6248,"Taxandria","FS4890","actief",1,"2019","2019-06-29",NULL
6328,"Taxandria","FT3900","actief",0,"2021","2009-07-13",NULL
6327,"Taxandria","FT4200","actief",0,NULL,NULL,NULL
6326,"Taxandria","FT4203","actief",0,"2021","2009-07-13",NULL
6325,"Taxandria","FT4300","actief",0,"2021","2009-07-13",NULL
5747,"Torhout","DS9457","actief",1,"2020","2021-03-30","2021"
5745,"Torhout","DS9652","actief",1,"2019","2019-06-18",NULL
5744,"Torhout","DS9853","actief",1,"2019","2019-06-18",NULL
5743,"Torhout","DS9855","actief",1,"2021","2018-06-28",NULL
5920,"Torhout","DS9862","actief",1,"2019","2019-07-13",NULL
5919,"Torhout","DS9863","actief",1,"2021","2021-05-23",NULL
5742,"Torhout","DS9955","actief",1,"2021","2018-06-28",NULL
5741,"Torhout","DS9959","actief",1,"2019","2019-07-14",NULL
5918,"Torhout","ES0062","actief",1,"2020","2020-07-15",NULL
5740,"Torhout","ES0156","actief",1,"2020","2020-06-16",NULL
5739,"Torhout","ES0253","actief",1,"2020","2020-06-16",NULL
5738,"Torhout","ES0357","actief",1,"2019","2019-07-11",NULL
5737,"Torhout","ES0654","actief",1,"2021","2018-06-28",NULL
5736,"Torhout","ES0657","actief",1,"2019","2019-07-11",NULL
5735,"Torhout","ES0757","actief",1,"2020","2020-07-13",NULL
5734,"Torhout","ES0759","actief",1,"2020","2020-07-13",NULL
5540,"Vlaamse Ardennen Plus","ES3141","actief",1,"2019","2019-06-09",NULL
5539,"Vlaamse Ardennen Plus","ES3145","actief",1,"2020","2020-06-07",NULL
5722,"Vlaamse Ardennen Plus","ES3250","actief",1,"2021","2021-06-06",NULL
5285,"Vlaamse Ardennen Plus","ES3323","actief",1,"2021","2021-06-24",NULL
5284,"Vlaamse Ardennen Plus","ES3522","actief",1,"2021","2021-07-09",NULL
5283,"Vlaamse Ardennen Plus","ES3523","actief",1,"2019","2019-06-26",NULL
5282,"Vlaamse Ardennen Plus","ES3624","actief",1,"2020","2020-06-15",NULL
5390,"Vlaamse Ardennen Plus","ES3630","actief",1,"2021","2021-05-29",NULL
5389,"Vlaamse Ardennen Plus","ES3635","actief",1,"2021","2021-05-31",NULL
5388,"Vlaamse Ardennen Plus","ES3730","actief",1,"2021","2021-03-29",NULL
5387,"Vlaamse Ardennen Plus","ES3731","actief",1,"2020","2020-06-20",NULL
5538,"Vlaamse Ardennen Plus","ES3746","actief",1,"2021","2021-05-30",NULL
5537,"Vlaamse Ardennen Plus","ES3747","actief",1,"2021","2021-03-07",NULL
5279,"Vlaamse Ardennen Plus","ES3826","actief",1,"2021","2021-07-09",NULL
5278,"Vlaamse Ardennen Plus","ES3829","actief",1,"2021","2021-05-13",NULL
5536,"Vlaamse Ardennen Plus","ES3844","actief",1,"2019","2019-06-22",NULL
5714,"Vlaamse Ardennen Plus","ES3851","actief",1,"2020","2020-07-09",NULL
5280,"Vlaamse Ardennen Plus","ES3925","actief",1,"2020","2020-06-25",NULL
5386,"Vlaamse Ardennen Plus","ES3933","actief",1,"2021","2021-06-07",NULL
5277,"Vlaamse Ardennen Plus","ES4024","actief",1,"2019","2019-07-04",NULL
5385,"Vlaamse Ardennen Plus","ES4037","actief",1,"2019","2019-07-03",NULL
5535,"Vlaamse Ardennen Plus","ES4040","actief",1,"2021","2021-05-29",NULL
5384,"Vlaamse Ardennen Plus","ES4135","actief",1,"2019","2019-07-03",NULL
5383,"Vlaamse Ardennen Plus","ES4233","actief",0,"2020","2011-06-26",NULL
5534,"Vlaamse Ardennen Plus","ES4241","actief",0,"2019","2019-07-13",NULL
5533,"Vlaamse Ardennen Plus","ES4242","actief",0,"2020","2020-07-11",NULL
5165,"Vlaamse Ardennen Plus","ES4419","actief",1,"2021","2021-05-31",NULL
5382,"Vlaamse Ardennen Plus","ES4530","actief",1,"2019","2019-07-15",NULL
5276,"Vlaamse Ardennen Plus","ES4725","actief",0,"2019","2019-06-24",NULL
5275,"Vlaamse Ardennen Plus","ES4729","actief",1,"2020","2020-06-16",NULL
5381,"Vlaamse Ardennen Plus","ES4733","actief",1,"2021","2021-07-09",NULL
5273,"Vlaamse Ardennen Plus","ES4826","actief",1,"2019","2019-06-01",NULL
5274,"Vlaamse Ardennen Plus","ES4925","actief",1,"2019","2019-06-02",NULL
5531,"Vlaamse Ardennen Plus","ES4941","actief",1,"2019","2019-07-10",NULL
5272,"Vlaamse Ardennen Plus","ES5027","actief",1,"2021","2021-06-29",NULL
5529,"Vlaamse Ardennen Plus","ES5040","actief",1,"2021","2021-06-20",NULL
5528,"Vlaamse Ardennen Plus","ES5041","actief",1,"2020","2020-06-21",NULL
5271,"Vlaamse Ardennen Plus","ES5126","actief",1,"2021","2021-06-29",NULL
5270,"Vlaamse Ardennen Plus","ES5228","actief",0,"2020","2020-06-29",NULL
5380,"Vlaamse Ardennen Plus","ES5232","actief",1,"2021","2021-07-04",NULL
5379,"Vlaamse Ardennen Plus","ES5332","actief",1,"2020","2021-06-19","2021"
5378,"Vlaamse Ardennen Plus","ES5333","actief",1,"2020","2021-06-19","2021"
5527,"Vlaamse Ardennen Plus","ES5340","actief",1,"2019","2019-06-22",NULL
5269,"Vlaamse Ardennen Plus","ES5528","actief",1,"2020","2020-05-26",NULL
5268,"Vlaamse Ardennen Plus","ES5726","actief",1,"2019","2019-07-12",NULL
5377,"Vlaamse Ardennen Plus","ES5735","actief",1,"2019","2019-06-13",NULL
6039,"Voorkempen","FS0372","actief",1,"2020","2020-06-17",NULL
6191,"Voorkempen","FS0986","actief",1,"2019","2019-06-26",NULL
6036,"Voorkempen","FS1076","actief",1,"2020","2020-07-04",NULL
6188,"Voorkempen","FS1080","actief",1,"2019","2019-06-29",NULL
6187,"Voorkempen","FS1085","actief",1,"2020","2014-04-12","2021"
6186,"Voorkempen","FS1086","actief",1,"2020","2012-07-04","2021"
6185,"Voorkempen","FS1183","actief",1,"2021","2021-07-04",NULL
6184,"Voorkempen","FS1184","actief",0,"2021",NULL,NULL
6183,"Voorkempen","FS1381","actief",1,"2021","2020-06-25",NULL
6182,"Voorkempen","FS1482","actief",1,"2021","2021-06-16",NULL
6181,"Voorkempen","FS1483","actief",1,"2019","2019-06-30",NULL
6180,"Voorkempen","FS1682","actief",1,"2020","2014-05-04","2021"
6179,"Voorkempen","FS1787","actief",0,"2020",NULL,NULL
6178,"Voorkempen","FS1882","actief",1,"2019","2016-03-19","2021"
6177,"Voorkempen","FS1983","actief",1,"2021","2012-07-10",NULL
6175,"Voorkempen","FS2184","actief",0,"2021","2012-04-02",NULL
6190,"VWG Brecht","FS0888","actief",1,"2021","2021-06-27",NULL
6189,"VWG Brecht","FS0889","actief",1,"2021","2018-06-24",NULL
6296,"VWG Brecht","FS0890","actief",1,"2020","2020-06-25",NULL
6292,"VWG Brecht","FS0990","actief",1,"2019","2019-07-06",NULL
6295,"VWG Brecht","FS0991","actief",1,"2020","2020-06-09",NULL
6291,"VWG Brecht","FS1091","actief",1,"2019","2019-07-04",NULL
6290,"VWG Brecht","FS1092","actief",1,"2019","2019-04-24","2021"
6289,"VWG Brecht","FS1191","actief",1,"2021","2021-04-04",NULL
6288,"VWG Brecht","FS1292","actief",1,"2021","2021-06-01",NULL
5770,"Westkust","DS6859","actief",1,"2020","2017-06-13","2021"
5771,"Westkust","DS6953","actief",0,NULL,NULL,NULL
5769,"Westkust","DS6959","actief",1,"2020","2017-06-13","2021"
5948,"Westkust","DS6960","actief",1,"2020","2017-06-12","2021"
5587,"Westkust","DS7049","actief",0,NULL,NULL,NULL
5768,"Westkust","DS7054","actief",0,"2019",NULL,NULL
5767,"Westkust","DS7057","actief",0,"2019","2007-07-07",NULL
5766,"Westkust","DS7059","actief",1,"2020","2017-06-13","2021"
5947,"Westkust","DS7060","actief",1,"2019","2019-07-06",NULL
5946,"Westkust","DS7161","actief",1,"2021","2021-05-30",NULL
5585,"Westkust","DS7241","actief",0,"2021","2009-06-30",NULL
5584,"Westkust","DS7248","actief",0,NULL,NULL,NULL
5765,"Westkust","DS7253","actief",1,"2019",NULL,NULL
5945,"Westkust","DS7361","actief",1,"2019","2019-07-05",NULL
5944,"Westkust","DS7362","actief",1,"2020","2020-06-28",NULL
5583,"Westkust","DS7443","actief",0,NULL,NULL,NULL
5764,"Westkust","DS7453","actief",0,NULL,NULL,NULL
5763,"Westkust","DS7454","actief",0,NULL,NULL,NULL
5762,"Westkust","DS7556","actief",0,"2019","2015-03-15",NULL
5943,"Westkust","DS7563","actief",1,NULL,"2021-07-07",NULL
5942,"Westkust","DS7564","actief",1,"2019","2019-07-06",NULL
5582,"Westkust","DS7645","actief",0,"2020","2008-07-14",NULL
5941,"Westkust","DS7662","actief",1,"2019","2019-07-06",NULL
5940,"Westkust","DS7663","actief",1,"2020","2020-07-12",NULL
5939,"Westkust","DS7664","actief",1,"2020","2020-07-12",NULL
5761,"Westkust","DS7755","actief",0,"2019","2007-04-16",NULL
5938,"Westkust","DS7763","actief",1,"2021","2021-05-30",NULL
5937,"Westkust","DS7864","actief",1,"2021","2021-05-30",NULL
5936,"Westkust","DS7960","actief",1,"2019","2019-07-08",NULL
5760,"Westkust","DS8053","actief",0,NULL,NULL,NULL
5428,"Westland","DS7438","actief",1,"2020",NULL,"2021"
5427,"Westland","DS7536","actief",1,"2019",NULL,"2021"
5317,"Westland","DS7629","actief",0,NULL,NULL,NULL
5426,"Westland","DS7632","actief",0,NULL,NULL,NULL
5425,"Westland","DS7930","actief",0,NULL,NULL,NULL
5581,"Westland","DS7943","actief",0,"2021","2013-07-14",NULL
5580,"Westland","DS8044","actief",0,"2020","2014-06-27",NULL
5424,"Westland","DS8130","actief",0,NULL,NULL,NULL
5316,"Westland","DS8223","actief",0,NULL,NULL,NULL
5315,"Westland","DS8226","actief",0,"2020","2011-06-04",NULL
5423,"Westland","DS8230","actief",0,NULL,NULL,NULL
5422,"Westland","DS8232","actief",1,"2019","2016-06-18","2021"
5421,"Westland","DS8432","actief",1,"2020","2014-06-28","2021"
5314,"Westland","DS8521","actief",1,"2019","2019-06-20",NULL
5313,"Westland","DS8529","actief",1,"2020","2020-06-01",NULL
5312,"Westland","DS8629","actief",1,"2021","2021-06-10",NULL
5420,"Westland","DS8633","actief",1,"2021","2015-07-11",NULL
5311,"Westland","DS8722","actief",1,"2019","2019-06-01",NULL
5419,"Westland","DS8731","actief",1,"2019","2019-06-09",NULL
5167,"Westland","DS8818","actief",0,NULL,NULL,NULL
5310,"Westland","DS8827","actief",0,"2019",NULL,NULL
5309,"Westland","DS8828","actief",0,"2019","2015-06-01",NULL
5418,"Westland","DS8836","actief",0,NULL,NULL,NULL
5417,"Westland","DS8939","actief",0,NULL,NULL,NULL
5308,"Westland","DS9023","actief",0,NULL,NULL,NULL
5307,"Westland","DS9029","actief",0,"2019","2012-06-30",NULL
5416,"Westland","DS9030","actief",1,"2020","2020-06-07",NULL
5306,"Westland","DS9125","actief",0,NULL,NULL,NULL
5415,"Westland","DS9133","actief",0,"2019","2010-06-10",NULL
5414,"Westland","DS9135","actief",1,"2020","2020-06-12",NULL
5413,"Westland","DS9136","actief",0,"2021","2009-06-24",NULL
5412,"Westland","DS9236","actief",0,"2021",NULL,NULL
5304,"Westland","DS9324","actief",0,NULL,NULL,NULL
5411,"Westland","DS9331","actief",1,"2020","2020-06-07",NULL
5410,"Westland","DS9337","actief",0,"2019","2007-07-14",NULL
5409,"Westland","DS9434","actief",0,"2020","2015-07-03","2021"
5408,"Westland","DS9436","actief",0,NULL,NULL,NULL
5565,"Westland","DS9540","actief",1,"2020",NULL,"2021"
5303,"Westland","DS9828","actief",1,"2020","2008-05-31","2021"
5407,"Westland","DS9837","actief",1,"2020","2020-07-07","2021"
5406,"Westland","ES0033","actief",1,"2021","2020-07-07",NULL
5302,"Westland","ES0225","actief",1,NULL,NULL,NULL
5301,"Westland","ES0227","actief",0,"2020","2014-06-27",NULL
5300,"Westland","ES0229","actief",0,"2019","2013-07-13",NULL
5405,"Westland","ES0232","actief",0,"2020","2008-06-10",NULL
5404,"Westland","ES0334","actief",0,NULL,NULL,NULL
5403,"Westland","ES0338","actief",0,"2019","2010-07-14",NULL
5402,"Westland","ES0637","actief",0,"2021","2012-03-24",NULL
5558,"Westland","ES0646","actief",0,NULL,NULL,NULL
5401,"Westland","ES0735","actief",0,NULL,NULL,NULL
5557,"Westland","ES0742","actief",0,"2020",NULL,NULL
5556,"Westland","ES0744","actief",0,"2019",NULL,NULL
5863,"Wielewaal","FS0165","actief",1,"2020","2017-07-10","2021"
5861,"Wielewaal","FS0263","actief",1,"2020","2017-07-15","2021"
5860,"Wielewaal","FS0363","actief",1,"2020","2017-07-13","2021"
5859,"Wielewaal","FS0563","actief",1,"2021","2018-04-26",NULL
5858,"Wielewaal","FS0768","actief",1,"2020","2020-07-07",NULL
5857,"Wielewaal","FS0963","actief",1,"2019","2019-06-28",NULL
5856,"Wielewaal","FS0965","actief",1,"2021","2021-06-20",NULL
5855,"Wielewaal","FS1162","actief",1,"2020","2020-06-21",NULL
5854,"Wielewaal","FS1265","actief",1,"2021","2016-07-07",NULL
6035,"Wielewaal","FS1273","actief",1,"2020","2017-06-02","2021"
6034,"Wielewaal","FS1376","actief",1,"2021","2018-06-24",NULL
5853,"Wielewaal","FS1566","actief",1,"2020","2017-06-10","2021"
6033,"Wielewaal","FS1574","actief",1,"2019","2016-07-03","2021"
5852,"Wielewaal","FS1669","actief",1,"2021","2019-06-28",NULL
6031,"Wielewaal","FS2075","actief",1,"2021","2007-07-07",NULL
5299,"Zuid-West-Vlaanderen","ES0726","actief",1,"2021","2012-05-19",NULL
5298,"Zuid-West-Vlaanderen","ES0727","actief",1,"2021","2009-07-15",NULL
5297,"Zuid-West-Vlaanderen","ES0729","actief",1,"2021","2009-07-15",NULL
5296,"Zuid-West-Vlaanderen","ES0828","actief",1,"2021","2021-06-27",NULL
5400,"Zuid-West-Vlaanderen","ES0830","actief",1,"2021","2021-06-27",NULL
5399,"Zuid-West-Vlaanderen","ES1135","actief",1,"2019","2019-06-26",NULL
5295,"Zuid-West-Vlaanderen","ES1429","actief",1,"2021","2021-06-19",NULL
5398,"Zuid-West-Vlaanderen","ES1836","actief",1,"2019","2019-06-29",NULL
5294,"Zuid-West-Vlaanderen","ES1922","actief",1,"2021","2009-05-22",NULL
5293,"Zuid-West-Vlaanderen","ES1923","actief",1,"2020","2021-07-11","2021"
5397,"Zuid-West-Vlaanderen","ES2035","actief",1,"2019","2019-06-30",NULL
5292,"Zuid-West-Vlaanderen","ES2127","actief",1,"2019","2019-04-13","2021"
5396,"Zuid-West-Vlaanderen","ES2137","actief",1,"2020","2020-07-03",NULL
5395,"Zuid-West-Vlaanderen","ES2139","actief",1,"2021","2021-03-20",NULL
5291,"Zuid-West-Vlaanderen","ES2222","actief",1,"2019","2016-07-12","2021"
5290,"Zuid-West-Vlaanderen","ES2223","actief",1,"2019","2016-07-12","2021"
5394,"Zuid-West-Vlaanderen","ES2232","actief",1,"2020","2020-06-12",NULL
5393,"Zuid-West-Vlaanderen","ES2233","actief",1,"2019","2019-04-13","2021"
5289,"Zuid-West-Vlaanderen","ES2324","actief",1,"2020","2017-07-15","2021"
5392,"Zuid-West-Vlaanderen","ES2537","actief",1,"2020","2020-06-14",NULL
5288,"Zuid-West-Vlaanderen","ES2622","actief",1,"2019","2019-07-15",NULL
5391,"Zuid-West-Vlaanderen","ES2736","actief",1,"2021","2018-07-08",NULL
5286,"Zuid-West-Vlaanderen","ES2827","actief",1,"2019","2016-06-21","2021"
5287,"Zuid-West-Vlaanderen","ES2923","actief",1,"2019","2013-04-14","2021"
5281,"Zuid-West-Vlaanderen","ES3628","actief",1,"2020","2020-06-20",NULL
5369,NULL,"ES7234","niet actief",0,NULL,"2008-06-28",NULL
5155,NULL,"ES8119","niet actief",0,NULL,"2008-07-14",NULL
6226,NULL,"ES8681","niet actief",0,NULL,"2010-07-11",NULL
6224,NULL,"ES8781","niet actief",0,NULL,"2007-07-10",NULL
6222,NULL,"ES8981","niet actief",0,NULL,"2007-07-10",NULL
6054,NULL,"ES9578","niet actief",0,NULL,"2012-06-09",NULL
6053,NULL,"ES9579","niet actief",0,NULL,"2012-06-09",NULL
6317,NULL,"ES9794","niet actief",0,NULL,"2007-06-07",NULL
6341,NULL,"ET9601","niet actief",0,NULL,"2014-06-17",NULL
5511,NULL,"FS0240","niet actief",0,NULL,"2007-06-09",NULL
6293,NULL,"FS0999","actief",0,"2021","2009-06-01",NULL
5209,NULL,"FS1927","niet actief",0,NULL,"2009-07-10",NULL
6274,NULL,"FS2498","niet actief",0,NULL,"2016-03-01",NULL
5997,NULL,"FS5572","niet actief",0,NULL,"2007-04-15",NULL
5993,NULL,"FS5674","niet actief",0,NULL,"2007-07-08",NULL
5618,NULL,"FS7754","niet actief",0,NULL,"2011-06-28",NULL
